name,lineage,bootstrap,ambiguity,representative
USA/NY-PV08489/2020|EPI_ISL_421425||USA|New_York|Queens|2020-03-17,B.2,99/87,0,
USA/NY-PV08490/2020|EPI_ISL_421426||USA|New_York_/||2020-03-17,A.3,99/100,0,1
USA/NY-PV08491/2020|EPI_ISL_421427||USA|New_York|Brooklyn|2020-03-17,B.1,99/88,0,
USA/NY-PV08492/2020|EPI_ISL_421428||USA|New_York|Manhattan|2020-03-18,B.1,97/89,0,
USA/NY-PV08493/2020|EPI_ISL_421429||USA|New_York|Manhattan|2020-03-17,B.1,99/84,0,
USA/NY-PV08494/2020|EPI_ISL_421430||USA|New_York|Manhattan|2020-03-17,B.1,26/86,0,
USA/NY-PV08495/2020|EPI_ISL_421431||USA|New_York|Manhattan|2020-03-18,B.1,95,0,
USA/NY-PV08496/2020|EPI_ISL_421432||USA|New_York|Queens|2020-03-17,B.1,83,0,
USA/NY-PV08498/2020|EPI_ISL_421433||USA|New_York|Queens|2020-03-17,B.2,98/86,0,
USA/NY-PV08500/2020|EPI_ISL_421434||USA|New_York|Manhattan|2020-03-17,B.1.3,100/99,0,
USA/NY-PV09000/2020|EPI_ISL_421435||USA|New_York|Bronx|2020-03-18,B.1,92,0,
USA/NY-PV09006/2020|EPI_ISL_421593||USA|New_York|Nassau_County|2020-03-20,B.1,87,0.87,
USA/NY-PV09019/2020|EPI_ISL_421594||USA|New_York|Staten_Island|2020-03-21,B.1,26/83,0,
USA/NY-PV09020/2020|EPI_ISL_421595||USA|New_York|Nassau_County|2020-03-20,B.1,99/81,0,
USA/NY-PV09021/2020|EPI_ISL_421596||USA|New_York|Staten_Island|2020-03-21,B.1,99/88,0,
USA/NY-PV09023/2020|EPI_ISL_421597||USA|New_York|Brooklyn|2020-03-21,B.1.3,99,0,
USA/NY-PV09025/2020|EPI_ISL_421598||USA|New_York|Manhattan|2020-03-21,B.1.3,100/99,0,
USA/NY-PV09028/2020|EPI_ISL_421599||USA|New_York|Manhattan|2020-03-21,B.1,99/86,0,
USA/NY-PV09029/2020|EPI_ISL_421600||USA|New_York|Manhattan|2020-03-21,B.1,87,0,
USA/NY-PV09030/2020|EPI_ISL_421601||USA|New_York|Nassau_County|2020-03-21,B.1,99/87,2.31,
USA/NY-PV09032/2020|EPI_ISL_421602||USA|New_York|Queens|2020-03-21,B.1,89,0,
USA/NY-PV09037/2020|EPI_ISL_421603||USA|New_York|Queens|2020-03-21,B.1,88,0,
USA/NY-PV09039/2020|EPI_ISL_421604||USA|New_York|Bronx|2020-03-21,B.1.3,99/76,0,1
USA/NY-PV09041/2020|EPI_ISL_421605||USA|New_York|Nassau_County|2020-03-20,B.1,99/89,0.4,
USA/NY-PV09043/2020|EPI_ISL_421606||USA|New_York|Brooklyn|2020-03-21,B.1,26/88,0,
USA/NY-PV09044/2020|EPI_ISL_421607||USA|New_York|Bronx|2020-03-21,B.1,86,0,
USA/NY-PV09046/2020|EPI_ISL_421608||USA|New_York|Nassau_County|2020-03-21,B.1.3,100/100,0,
USA/NY-PV09047/2020|EPI_ISL_421609||USA|New_York|Nassau_County|2020-03-21,B.1,99/91,1.12,
USA/NY-PV09050/2020|EPI_ISL_421610||USA|New_York|Nassau_County|2020-03-20,B.1,99/89,2.49,
USA/NY-PV09056/2020|EPI_ISL_421611||USA|New_York|Nassau_County|2020-03-21,B.1,97/89,0,
USA/NY-PV09060/2020|EPI_ISL_421612||USA|New_York|Manhattan|2020-03-20,B.1,89,0,
USA/NY-PV09061/2020|EPI_ISL_421613||USA|New_York|Bronx|2020-03-20,B.2,98/85,0,
USA/NY-PV09063/2020|EPI_ISL_421614||USA|New_York|Manhattan|2020-03-20,B.2,85,0,
USA/NY-PV09064/2020|EPI_ISL_421615||USA|New_York|Manhattan|2020-03-20,B.1,26/90,0,
USA/NY-PV09067/2020|EPI_ISL_421616||USA|New_York|Manhattan|2020-03-20,B.2,84,0,
USA/NY-PV09068/2020|EPI_ISL_421617||USA|New_York|Manhattan|2020-03-20,B.1,26/86,0,
USA/NY-PV09071/2020|EPI_ISL_421618||USA|New_York|Queens|2020-03-20,B.1,92,1.16,
USA/NY-PV09073/2020|EPI_ISL_421620||USA|New_York|Manhattan|2020-03-20,B.1.3,99/90,0,
USA/NY-PV09075/2020|EPI_ISL_421621||USA|New_York|Manhattan|2020-03-20,B.1,98/95,0,
USA/NY-PV09076/2020|EPI_ISL_421622||USA|New_York|Manhattan|2020-03-20,B.1,97/84,1.55,
USA/NY-PV09077/2020|EPI_ISL_421623||USA|New_York|Queens|2020-03-20,B.1,99/84,0,
USA/NY-PV09079/2020|EPI_ISL_421624||USA|New_York|Manhattan|2020-03-20,B.1,26/85,0,
USA/NY-PV09080/2020|EPI_ISL_421625||USA|New_York|Queens|2020-03-20,B.1,26/84,2.71,
USA/NY-PV09083/2020|EPI_ISL_421626||USA|New_York|Manhattan|2020-03-21,B.1,99/84,0.06,
USA/NY-PV09087/2020|EPI_ISL_421627||USA|New_York|Queens|2020-03-18,B.1.2,68,0,
USA/NY-PV09088/2020|EPI_ISL_421628||USA|New_York|Brooklyn|2020-03-19,B.1.3,100,0.43,
USA/NY-PV09090/2020|EPI_ISL_421629||USA|New_York|Queens|2020-03-19,B.1,80,0,
USA/NY-PV09092/2020|EPI_ISL_421630||USA|New_York|Queens|2020-03-18,B.1,99/87,0,
USA/NY-PV09097/2020|EPI_ISL_421631||USA|New_York|Queens|2020-03-18,B.1.3,99/84,0,
USA/NY-PV09098/2020|EPI_ISL_421632||USA|New_York|Queens|2020-03-19,B.1.3,100/99,0,
USA/NY-PV09099/2020|EPI_ISL_421633||USA|New_York|Queens|2020-03-18,B.2,98/69,0,
USA/NY-PV09102/2020|EPI_ISL_421634||USA|New_York|Manhattan|2020-03-21,B.1,99/86,0,
USA/NY-PV09103/2020|EPI_ISL_421635||USA|New_York|Manhattan|2020-03-21,B.1,97/87,0,
USA/NY-Yale-022/2020|EPI_ISL_420090||USA|New_York||2020-03-18,B.1,99/93,1.82,
USA/NY-Yale-025/2020|EPI_ISL_420093||USA|New_York||2020-03-19,B.1,86,1.82,
USA/NY-Yale-026/2020|EPI_ISL_420094||USA|New_York||2020-03-19,B.1,78,1.85,
USA/NY1-PV08001/2020|EPI_ISL_414476||USA|New_York||2020-02-29,B.4,74,0,
USA/NY2-PV08100/2020|EPI_ISL_415151||USA|New_York||2020-03-04,A.2,100,0,
USA/NY_2929/2020|EPI_ISL_420793||USA|New_York||2020-03-02,B.1,26/84,0,
USA/OR-UW54/2020|EPI_ISL_415619||USA|Oregon||2020-03-09,A.1,100/93,0,
USA/OR_2656/2020|EPI_ISL_419558||USA|Oregon||2020-02-27,B,59/87,0,
USA/OR_5430/2020|EPI_ISL_420794||USA|Oregon||2020-03-01,B.2,99/78,0,
USA/RI_0520/2020|EPI_ISL_419553||USA|Rhode_Island||2020-02-28,B.1.5,99/100,0,
USA/RI_0556/2020|EPI_ISL_420795||USA|Rhode_Island||2020-03-01,B.1.5,99/100,0,
USA/TX1/2020|EPI_ISL_411956||USA|Texas||2020-02-11,A,100,0,
USA/TX_2020/2020|EPI_ISL_419561||USA|Texas||2020-02-29,B,30/90,0,
USA/TX_2039/2020|EPI_ISL_420796||USA|Texas||2020-02-29,B,30/91,0.03,
USA/TX_2817/2020|EPI_ISL_420797||USA|Texas||2020-03-01,B.1,97/83,0,
USA/TX_2967/2020|EPI_ISL_420798||USA|Texas||2020-03-01,B.1,Mar-81,0.02,
USA/UNKNOWN-UW219/2020|EPI_ISL_417368||USA|||2020-03-13,A.1,100/93,0,
USA/UNKNOWN-UW276/2020|EPI_ISL_418061||USA|||2020-03-13,A.1,100/83,0,
USA/UNKNOWN-UW354/2020|EPI_ISL_418921||USA|||2020-03-16,A.1,100/93,0,
USA/UNKNOWN-UW382/2020|EPI_ISL_418947||USA|||2020-03-16,A.1,70,0.77,
USA/UPHL-01/2020|EPI_ISL_415539||USA|Utah||2020-03-13,B,99/94,0,
USA/UPHL-03/2020|EPI_ISL_415541||USA|Utah||2020-03-13,A.1,100/98,0,
USA/UPHL-04/2020|EPI_ISL_415542||USA|Utah||2020-03-13,A.1,100/80,0,
USA/UPHL-05/2020|EPI_ISL_415543||USA|Utah||2020-03-13,B.1,26/92,0,
USA/UPHL-06/2020|EPI_ISL_415544||USA|Utah||2020-03-13,B.1,99/92,0,
USA/UT-00008/2020|EPI_ISL_417026||USA|Utah||2020-03-20,B.1,99,0.6,
USA/UT-00009/2020|EPI_ISL_417027||USA|Utah||2020-03-20,B.1,22/100,1.15,
USA/UT-00010/2020|EPI_ISL_417958||USA|Utah||2020-03-10,B.3,99/66,0,
USA/UT-00011/2020|EPI_ISL_417959||USA|Utah||2020-03-11,B.1,22/99,3.23,
USA/UT-00012/2020|EPI_ISL_417960||USA|Utah||2020-03-12,A.1,19/97,0.21,
USA/UT-00014/2020|EPI_ISL_417964||USA|Utah||2020-03-13,A.1,94,0,
USA/UT-00016/2020|EPI_ISL_417966||USA|Utah||2020-03-13,A.1,76,0.05,
USA/UT-00019/2020|EPI_ISL_418962||USA|Utah||2020-03-13,B.1,26/91,0.1,
USA/UT-00020/2020|EPI_ISL_417028||USA|Utah||2020-03-20,A.1,93,0,
USA/UT-00021/2020|EPI_ISL_418963||USA|Utah||2020-03-14,B.1,81,0.22,
USA/UT-00022/2020|EPI_ISL_418964||USA|Utah||2020-03-14,B.1,99/86,0,
USA/UT-00023/2020|EPI_ISL_418965||USA|Utah||2020-03-11,B.1.11,99/67,0,1
USA/UT-00025/2020|EPI_ISL_418967||USA|Utah||2020-03-11,B.1,97/89,0,
USA/UT-00027/2020|EPI_ISL_417970||USA|Utah||2020-03-16,B.1.2,26/85,2.02,
USA/UT-00028/2020|EPI_ISL_417971||USA|Utah||2020-03-19,B.1.2,99/74,0,1
USA/UT-00031/2020|EPI_ISL_417973||USA|Utah||2020-03-19,B.1,99/100,0.76,
USA/UT-00032/2020|EPI_ISL_417974||USA|Utah||2020-03-19,B.1,99/100,0.04,
USA/UT-00033/2020|EPI_ISL_417976||USA|Utah||2020-03-19,B.1,99/85,0,
USA/UT-00034/2020|EPI_ISL_417977||USA|Utah||2020-03-20,B.1,99/88,0.37,
USA/UT-00035/2020|EPI_ISL_421560||USA|Utah||2020-03-18,B.1,99/83,0.93,
USA/UT-00055/2020|EPI_ISL_421561||USA|Utah||2020-03-17,A.1,100/100,0.92,
USA/UT-00089/2020|EPI_ISL_420803||USA|Utah||2020-03-12,B.1,9/100,0.97,
USA/UT-00090/2020|EPI_ISL_420804||USA|Utah||2020-03-14,B.1,99/100,2.43,
USA/UT-00139/2020|EPI_ISL_421562||USA|Utah||2020-03-19,B.1,99/99,0.93,
USA/UT-00159/2020|EPI_ISL_420805||USA|Utah||2020-03-14,B,90/95,1.47,
USA/UT-00284/2020|EPI_ISL_420806||USA|Utah||2020-03-14,A.1,100/97,1.67,
USA/UT-00287/2020|EPI_ISL_420807||USA|Utah||2020-03-23,B.1,98/98,1.11,
USA/UT-00288/2020|EPI_ISL_420808||USA|Utah||2020-03-24,A.3,100/99,2.85,
USA/UT-00289/2020|EPI_ISL_420809||USA|Utah||2020-03-24,B.1,26/85,0.91,
USA/UT-00290/2020|EPI_ISL_420810||USA|Utah||2020-03-27,B.1.2,78,0.1,
USA/UT-00291/2020|EPI_ISL_420811||USA|Utah||2020-03-27,B.1.2,99/77,1.76,
USA/UT-00297/2020|EPI_ISL_420812||USA|Utah||2020-03-27,B.1,97/84,0.91,
USA/UT-00300/2020|EPI_ISL_420813||USA|Utah||2020-03-27,B.1.2,99/85,1.93,
USA/UT-00301/2020|EPI_ISL_420814||USA|Utah||2020-03-27,B.1.2,67,0.52,
USA/UT-00303/2020|EPI_ISL_420815||USA|Utah||2020-03-24,B.1.2,99/77,1.14,
USA/UT-00342/2020|EPI_ISL_420816||USA|Utah||2020-03-24,B.1,99/99,4.44,
USA/UT-00344/2020|EPI_ISL_420817||USA|Utah||2020-03-24,B.1,100,2.71,
USA/UT-00345/2020|EPI_ISL_420818||USA|Utah||2020-03-25,B.1,99/89,3.04,
USA/UT-00346/2020|EPI_ISL_420819||USA|Utah||2020-03-26,B.1,26/92,2.54,
USA/UT-00347/2020|EPI_ISL_420820||USA|Utah||2020-03-25,B.1,1/100,1.58,
USA/UT-00348/2020|EPI_ISL_420821||USA|Utah||2020-03-26,B.1,81,0.92,
USA/UT-00349/2020|EPI_ISL_420822||USA|Utah||2020-03-25,B.1.2,99/83,0.92,
USA/UT-00350/2020|EPI_ISL_420823||USA|Utah||2020-03-27,B.1.2,99/92,2.16,
USA/UT-00352/2020|EPI_ISL_420824||USA|Utah||2020-03-26,B.1.2,99/77,0.95,
USA/UT-00361/2020|EPI_ISL_420825||USA|Utah||2020-03-25,B.1.2,86,0.91,
USA/UT-00364/2020|EPI_ISL_421563||USA|Utah||2020-03-29,B.1.2,81,0.92,
USA/VA-DCLS-0001/2020|EPI_ISL_418864||USA|Virginia||2020-03-17,A.1,100/100,0,
USA/VA-DCLS-0002/2020|EPI_ISL_418956||USA|Virginia||2020-03-17,A.1,100/93,0,
USA/VA-DCLS-0003/2020|EPI_ISL_418957||USA|Virginia||2020-03-17,A.1,100/97,0,
USA/VA-DCLS-0004/2020|EPI_ISL_418958||USA|Virginia||2020-03-17,A.1,100/93,0,
USA/VA-DCLS-0005/2020|EPI_ISL_419256||USA|Virginia||2020-03-16,B.1,74,0.01,
USA/VA-DCLS-0006/2020|EPI_ISL_419257||USA|Virginia||2020-03-19,B.1,99/90,0.92,
USA/VA-DCLS-0007/2020|EPI_ISL_419258||USA|Virginia||2020-03-19,B.1,26/91,0.55,
USA/VA-DCLS-0008/2020|EPI_ISL_419260||USA|Virginia||2020-03-08,B.1,97/79,0,
USA/VA-DCLS-0009/2020|EPI_ISL_419261||USA|Virginia||2020-03-09,B.1,81,0,
USA/VA-DCLS-0010/2020|EPI_ISL_419262||USA|Virginia||2020-03-09,A.1,92,0.03,
USA/VA-DCLS-0011/2020|EPI_ISL_419263||USA|Virginia||2020-03-10,A.1,100/97,0,
USA/VA-DCLS-0012/2020|EPI_ISL_419706||USA|Virginia||2020-03-10,B.1,99/82,0,
USA/VA-DCLS-0014/2020|EPI_ISL_419708||USA|Virginia||2020-03-12,B.1,99/84,0.14,
USA/VA-DCLS-0016/2020|EPI_ISL_419710||USA|Virginia||2020-03-12,B.1,Mar-79,0,
USA/VA-DCLS-0017/2020|EPI_ISL_419711||Virginia|||2020-03-11,A.1,100/97,0,
USA/VA-DCLS-0018/2020|EPI_ISL_420028||USA|Virginia||2020-03-11,A.1,100/97,0,
USA/VA-DCLS-0019/2020|EPI_ISL_420029||USA|Virginia||2020-03-11,A.1,100/92,0,
USA/VA-DCLS-0020/2020|EPI_ISL_419712||USA|Virginia||2020-03-10,B.1,97/79,0,
USA/VA-DCLS-0021/2020|EPI_ISL_419713||USA|Virginia||2020-03-11,A,None,0,
USA/VA-DCLS-0024/2020|EPI_ISL_420628|||||2020-03-13,A.1,95,0,
USA/VA-DCLS-0031/2020|EPI_ISL_420018||USA|Virginia||2020-03-16,B.1,97/88,0,
USA/VA-DCLS-0033/2020|EPI_ISL_420019||USA|Virginia||2020-03-19,B.1,99/85,0.31,
USA/VA-DCLS-0034/2020|EPI_ISL_420629||USA|Virginia||2020-03-20,B.1,99/89,0,
USA/VA-DCLS-0036/2020|EPI_ISL_420020||USA|Virginia||2020-03-20,B.1,99/88,0,
USA/VA-DCLS-0038/2020|EPI_ISL_420630||USA|Virginia||2020-03-23,B.1,99/93,0,
USA/VA-DCLS-0039/2020|EPI_ISL_420021||USA|Virginia||2020-03-22,B.1,99/86,0,
USA/VA-DCLS-0040/2020|EPI_ISL_420022||USA|Virginia||2020-03-22,B.1,99/81,0,
USA/VA-DCLS-0042/2020|EPI_ISL_420023||USA|Virginia||2020-03-25,B.1,98/95,0,
USA/VA-DCLS-0043/2020|EPI_ISL_420024||USA|Virginia||2020-03-27,B.1,99/83,0,
USA/VA-DCLS-0044/2020|EPI_ISL_420025||USA|Virginia||2020-03-27,B.1,99/89,0,1
USA/VA-DCLS-0045/2020|EPI_ISL_420026||USA|Virginia||2020-03-27,B.1,99/82,0,
USA/VA-DCLS-0046/2020|EPI_ISL_420027||USA|Virginia||2020-03-28,B.1,99/92,0,
USA/WA-NH10/2020|EPI_ISL_418779||USA|Washington||2020-03-13,A.1,100/96,0,
USA/WA-NH11/2020|EPI_ISL_418780||USA|Washington||2020-03-13,A.1,100/97,0,
USA/WA-NH12/2020|EPI_ISL_418781||USA|Washington||2020-03-13,A.1,100/96,0,
USA/WA-NH13/2020|EPI_ISL_418782||USA|Washington||2020-03-13,A.1,100/93,0,
USA/WA-NH14/2020|EPI_ISL_418783||USA|Washington||2020-03-13,A.1,83,0,
USA/WA-NH17/2020|EPI_ISL_418784||USA|Washington||2020-03-13,A.1,96,0,
USA/WA-NH18/2020|EPI_ISL_418785||USA|Washington||2020-03-13,A.1,94,0,
USA/WA-NH19/2020|EPI_ISL_418786||USA|Washington||2020-03-13,A.1,100/90,0,
USA/WA-NH2/2020|EPI_ISL_418771||USA|Washington||2020-03-13,A.1,100/96,0,
USA/WA-NH20/2020|EPI_ISL_418787||USA|Washington||2020-03-13,A.1,16/98,0,
USA/WA-NH21/2020|EPI_ISL_418788||USA|Washington||2020-03-13,A.1,100/92,0,
USA/WA-NH22/2020|EPI_ISL_418789||USA|Washington||2020-03-13,A.1,100/92,0,
USA/WA-NH23/2020|EPI_ISL_418790||USA|Washington||2020-03-13,A.1,100/87,0,
USA/WA-NH24/2020|EPI_ISL_418791||USA|Washington||2020-03-13,A.1,100/97,0,
USA/WA-NH3/2020|EPI_ISL_418772||USA|Washington||2020-03-13,A.1,91,0,
USA/WA-NH4/2020|EPI_ISL_418773||USA|Washington||2020-03-13,A.1,100/92,0,
USA/WA-NH5/2020|EPI_ISL_418774||USA|Washington||2020-03-13,A.1,90,0,
USA/WA-NH6/2020|EPI_ISL_418775||USA|Washington||2020-03-13,A.1,100/98,0,
USA/WA-NH7/2020|EPI_ISL_418776||USA|Washington||2020-03-13,A.1,100/98,0,
USA/WA-NH8/2020|EPI_ISL_418777||USA|Washington||2020-03-13,A.1,100/94,0,
USA/WA-NH9/2020|EPI_ISL_418778||USA|Washington||2020-03-13,A.1,94,0,
USA/WA-S10/2020|EPI_ISL_416465||USA|Washington|King_County|2020-02-29,A.1,84,0,
USA/WA-S100/2020|EPI_ISL_417153||USA|Washington|King_County|2020-02-29,A.1,90,0,
USA/WA-S101/2020|EPI_ISL_417154||USA|Washington|King_County|2020-02-28,A.1,100/83,0,
USA/WA-S102/2020|EPI_ISL_417155||USA|Washington|King_County|2020-02-28,A.1,100/92,0,
USA/WA-S103/2020|EPI_ISL_417156||USA|Washington|King_County|2020-02-28,A.1,100/97,0,
USA/WA-S104/2020|EPI_ISL_417157||USA|Washington|Snohomish_County|2020-03-05,A.1,93,0,
USA/WA-S105/2020|EPI_ISL_417158||USA|Washington|King_County|2020-02-28,A.1,99/89,0,
USA/WA-S106/2020|EPI_ISL_417159||USA|Washington|King_County|2020-02-29,A.1,19/96,0,
USA/WA-S107/2020|EPI_ISL_417160||USA|Washington|King_County|2020-02-29,A.1,100/91,0,
USA/WA-S108/2020|EPI_ISL_417161||USA|Washington|King_County|2020-02-29,A.1,100/98,0,
USA/WA-S109/2020|EPI_ISL_417162||USA|Washington|Snohomish_County|2020-03-01,A.1,100/86,0,
USA/WA-S11/2020|EPI_ISL_416466||USA|Washington|King_County|2020-03-03,A.1,100/90,0,
USA/WA-S110/2020|EPI_ISL_417163||USA|Washington|King_County|2020-03-05,A.1,90,0,
USA/WA-S111/2020|EPI_ISL_417164||USA|Washington|King_County|2020-03-07,A.1,100/88,0,
USA/WA-S112/2020|EPI_ISL_417165||USA|Washington|King_County|2020-03-08,A.1,96,0,
USA/WA-S113/2020|EPI_ISL_417166||USA|Washington|King_County|2020-02-29,A.1,94,0.85,
USA/WA-S114/2020|EPI_ISL_417167||USA|Washington|Snohomish_County|2020-03-05,A.1,95,0,
USA/WA-S115/2020|EPI_ISL_417168||USA|Washington|King_County|2020-02-29,A.1,91,0.03,
USA/WA-S116/2020|EPI_ISL_417169||USA|Washington||2020-03-02,A.1,100/85,0,
USA/WA-S117/2020|EPI_ISL_417170||USA|Washington||2020-03-02,A.1,100/97,0,
USA/WA-S118/2020|EPI_ISL_417171||USA|Washington|King_County|2020-03-01,A.1,100/81,0,
USA/WA-S119/2020|EPI_ISL_417172||USA|Washington|King_County|2020-02-29,A.1,100/94,0,
USA/WA-S12/2020|EPI_ISL_417065||USA|Washington||2020-03-03,A.1,80,0,
USA/WA-S121/2020|EPI_ISL_417174||USA|Washington|King_County|2020-03-01,A.1,85,4.94,
USA/WA-S122/2020|EPI_ISL_417175||USA|Washington|Grant_County|2020-03-02,A.1,98,0,
USA/WA-S13/2020|EPI_ISL_417066||USA|Washington|King_County|2020-03-03,A.1,100/88,0,
USA/WA-S14/2020|EPI_ISL_417067||USA|Washington|King_County|2020-03-03,A.1,89,3.99,
USA/WA-S15/2020|EPI_ISL_417068||USA|Washington|King_County|2020-03-02,A.1,91,0,
USA/WA-S16/2020|EPI_ISL_417069||USA|Washington||2020-03-03,A.1,93,0,
USA/WA-S17/2020|EPI_ISL_417070||USA|Washington|King_County|2020-03-03,A.1,100/97,0,
USA/WA-S18/2020|EPI_ISL_417071||USA|Washington|King_County|2020-03-03,A.1,100/79,0.01,
USA/WA-S19/2020|EPI_ISL_417072||USA|Washington|King_County|2020-03-02,A.1,100/94,0,
USA/WA-S2/2020|EPI_ISL_413456||USA|Washington|King_County|2020-02-20,A.1,100/97,0,
USA/WA-S20/2020|EPI_ISL_417073||USA|Washington||2020-03-02,A.1,100/87,0,
USA/WA-S21/2020|EPI_ISL_417074||USA|Washington|King_County|2020-03-02,A.1,100/92,0,
USA/WA-S22/2020|EPI_ISL_417075||USA|Washington|Snohomish_County|2020-03-02,A.1,99/96,0,
USA/WA-S23/2020|EPI_ISL_417076||USA|Washington|Snohomish_County|2020-03-02,A.1,95,0,
USA/WA-S24/2020|EPI_ISL_417077||USA|Washington|Snohomish_County|2020-03-02,A.1,100/85,0,
USA/WA-S25/2020|EPI_ISL_417078||USA|Washington|Snohomish_County|2020-03-02,A.1,100/81,2.38,
USA/WA-S26/2020|EPI_ISL_417079||USA|Washington|Snohomish_County|2020-03-02,A.1,91,0,
USA/WA-S27/2020|EPI_ISL_417080||USA|Washington|King_County|2020-03-01,A.1,92,1.27,
USA/WA-S28/2020|EPI_ISL_417081||USA|Washington|Snohomish_County|2020-03-02,A.1,100/96,0,
USA/WA-S29/2020|EPI_ISL_417082||USA|Washington|Grant_County|2020-03-02,A.1,100/92,0,
USA/WA-S3/2020|EPI_ISL_413560||USA|Washington||2020-02-28,A.1,100/98,0,
USA/WA-S31/2020|EPI_ISL_417084||USA|Washington|Grant_County|2020-03-02,A.1,94,2.36,
USA/WA-S32/2020|EPI_ISL_417085||USA|Washington|Snohomish_County|2020-03-02,A.1,100/95,0,
USA/WA-S33/2020|EPI_ISL_417086||USA|Washington|Clark_County|2020-03-01,A.1,100/93,0,
USA/WA-S34/2020|EPI_ISL_417087||USA|Washington||2020-03-02,A.1,94,0.02,
USA/WA-S35/2020|EPI_ISL_417088||USA|Washington||2020-03-02,A.1,92,0.01,
USA/WA-S36/2020|EPI_ISL_417089||USA|Washington||2020-03-02,A.1,100/97,0,
USA/WA-S37/2020|EPI_ISL_417090||USA|Washington|King_County|2020-03-04,A.1,100/93,0.82,
USA/WA-S38/2020|EPI_ISL_417091||USA|Washington|Snohomish_County|2020-03-04,A.1,100/98,0,
USA/WA-S39/2020|EPI_ISL_417092||USA|Washington|Snohomish_County|2020-03-04,A.1,100/86,0,
USA/WA-S40/2020|EPI_ISL_417093||USA|Washington|Snohomish_County|2020-02-28,A.1,81,0,
USA/WA-S41/2020|EPI_ISL_417094||USA|Washington|King_County|2020-02-28,A.1,100/96,1.33,
USA/WA-S42/2020|EPI_ISL_417095||USA|Washington|King_County|2020-02-28,A.1,100/97,0,1
USA/WA-S43/2020|EPI_ISL_417096||USA|Washington||2020-02-27,A.1,100/97,0,
USA/WA-S44/2020|EPI_ISL_417097||USA|Washington||2020-02-28,A.1,100/84,0,
USA/WA-S45/2020|EPI_ISL_417098||USA|Washington||2020-02-29,A.1,100/86,0,
USA/WA-S46/2020|EPI_ISL_417099||USA|Washington||2020-02-29,A.1,100/83,0,
USA/WA-S47/2020|EPI_ISL_417100||USA|Washington|Snohomish_County|2020-02-29,A.1,94,0,
USA/WA-S48/2020|EPI_ISL_417101||USA|Washington|Snohomish_County|2020-02-29,A.1,100/97,0,
USA/WA-S49/2020|EPI_ISL_417102||USA|Washington|King_County|2020-03-04,A.1,100/94,0,
USA/WA-S5/2020|EPI_ISL_416460||USA|Washington|King_County|2020-02-29,A.1,92,0,
USA/WA-S50/2020|EPI_ISL_417103||USA|Washington|King_County|2020-03-05,A.1,100/95,0,
USA/WA-S51/2020|EPI_ISL_417104||USA|Washington||2020-03-03,A.1,100/98,0,
USA/WA-S52/2020|EPI_ISL_417105||USA|Washington|Snohomish_County|2020-03-03,A.1,100/83,0,
USA/WA-S53/2020|EPI_ISL_417106||USA|Washington|Snohomish_County|2020-03-03,A.1,100/97,0,
USA/WA-S54/2020|EPI_ISL_417107||USA|Washington|King_County|2020-03-05,A.1,93,0,
USA/WA-S55/2020|EPI_ISL_417108||USA|Washington|King_County|2020-02-29,A.1,100/84,0,
USA/WA-S56/2020|EPI_ISL_417109||USA|Washington|King_County|2020-03-05,A.1,100/80,0.21,
USA/WA-S57/2020|EPI_ISL_417110||USA|Washington||2020-03-03,A.1,100/85,0,
USA/WA-S58/2020|EPI_ISL_417111||USA|Washington|Snohomish_County|2020-03-05,A.1,100/95,0.09,
USA/WA-S59/2020|EPI_ISL_417112||USA|Washington|King_County|2020-03-02,A.1,100/78,0,
USA/WA-S6/2020|EPI_ISL_416461||USA|Washington|King_County|2020-02-29,A.1,100/98,0,
USA/WA-S61/2020|EPI_ISL_417114||USA|Washington|King_County|2020-03-05,A.1,100/85,0,
USA/WA-S62/2020|EPI_ISL_417115||USA|Washington|Snohomish_County|2020-03-03,A.1,100/87,0,
USA/WA-S63/2020|EPI_ISL_417116||USA|Washington|King_County|2020-03-04,A.1,96,0,
USA/WA-S64/2020|EPI_ISL_417117||USA|Washington|King_County|2020-03-03,A.1,100/97,0,
USA/WA-S65/2020|EPI_ISL_417118||USA|Washington|King_County|2020-03-03,A.1,100/86,0,
USA/WA-S66/2020|EPI_ISL_417119||USA|Washington|Snohomish_County|2020-03-06,A.1,100/97,0,
USA/WA-S67/2020|EPI_ISL_417120||USA|Washington|King_County|2020-03-04,A.1,100/96,0,
USA/WA-S68/2020|EPI_ISL_417121||USA|Washington|King_County|2020-03-04,A.1,100/95,0,
USA/WA-S69/2020|EPI_ISL_417122||USA|Washington|King_County|2020-03-05,A.1,100/96,0,
USA/WA-S7/2020|EPI_ISL_416462||USA|Washington||2020-02-24,A.1,93,0.09,
USA/WA-S70/2020|EPI_ISL_417123||USA|Washington|King_County|2020-03-05,A.1,96,0,
USA/WA-S71/2020|EPI_ISL_417124||USA|Washington|King_County|2020-03-05,A.1,100/80,0,
USA/WA-S72/2020|EPI_ISL_417125||USA|Washington|King_County|2020-03-06,A.1,85,0,
USA/WA-S73/2020|EPI_ISL_417126||USA|Washington||2020-03-05,A.1,100/96,0,
USA/WA-S74/2020|EPI_ISL_417127||USA|Washington|King_County|2020-03-05,A.1,100/97,0,
USA/WA-S75/2020|EPI_ISL_417128||USA|Washington|King_County|2020-03-05,A.1,100/93,0,
